Вещество,logP,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RSO2NR,RSR,RF,RCl,RBr,RSO2R,C,RINGS,AROMATIC,HBA1,HBA2,HBD,PSA,MR
Acetamide,-1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,43.09,14.6354
Acetanilide,1.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,2,2,1,29.1,40.7547
Acetazolamide,-0.26,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,1,7,8,2,151.66,45.2161
Acetic acid,-0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,1,37.3,13.4998
Acetohexamide,2.44,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,15,2,1,6,6,2,100.72,82.6509
Acetone,-0.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,17.07,16.735
Acetophenone,1.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,1,1,1,0,17.07,36.6365
Amprenavir,2.2,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,25,3,2,12,9,3,139.57,133.6159
Aniline,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,26.02,30.8464
Anisole,2.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,1,1,1,0,9.23,32.934
Apricoxib,1.731,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,19,3,3,4,5,1,82.7,98.4644
Benzaldehyde,1.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,17.07,31.8295
Benzene,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,26.442
Benzoic acid ,1.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1,2,2,1,37.3,33.4013
Benzophenone,3.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,2,2,1,1,0,17.07,56.3165
Benzothiazole,2.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,2,1,2,0,41.13,39.62
Bosentan,3.7,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,27,4,4,11,11,2,154.03,144.9105
Brinzolamide,-1.8,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,12,2,1,9,9,2,163.8,90.7991
Bromobenzene,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,34.142
Bumetanide,2.6,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,17,2,2,7,7,3,127.1,94.6384
Butanedione,-1.34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,34.14,21.742
Carbutamide,1.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,1,6,6,3,109.67,69.3608
Celecoxib,3.53,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,17,3,3,4,5,1,86.36,89.9624
Chlorobenzene,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,31.452
Chlorpropamide,2.27,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,1,1,5,5,2,83.65,65.1594
Chlorthalidone,0.85,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,3,2,6,6,3,117.87,82.9344
Dapsone,0.97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,2,4,4,2,94.56,67.1888
Darunavir,1.89,1,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,27,4,2,15,10,3,148.8,142.2009
Delavirdine,2.8,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,22,4,3,8,8,3,118.81,134.4516
Diethyl ether,0.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,9.23,22.427
Diethyl thioether,1.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,25.3,28.933
Dioxane,-0.27,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,2,2,0,18.46,21.398
Diphenyl sulfone,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,2,2,2,0,42.52,58.38
Diphenyl sulfoxide,2.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2,2,1,1,0,36.28,57.6935
DMSO,-1.34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,36.28,20.0055
Dofetilide,2.1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,19,2,2,8,8,2,121.57,116.0844
Dronedarone,4.63,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,31,3,3,6,7,1,97.23,161.2032
Ethanol ,-0.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,20.23,12.8898
Ethanolamine,-1.31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,46.25,15.5972
Ethoxzolamide,2.01,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,9,2,2,5,6,1,118.9,61.9134
Ethylamine,-0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,26.02,14.4354
Fluorobenzene,2.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,0,0,0,26.4
Fosamprenavir,2.2,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,25,3,2,15,12,4,195.91,144.5262
Furan,1.34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,0,13.14,18.708
Glimepiride,3.5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,3,2,11,9,3,133.06,133.3061
Glipizide,1.91,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,3,2,9,9,3,138.53,115.3026
Gliquidone,4.5,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,27,4,2,9,9,2,130.26,142.6039
Glyburide,3.754,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,23,3,2,8,8,3,121.98,126.2486
Glycopyramide,0.868,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,2,2,6,6,2,86.89,74.6634
Hydrochlorothiazide,-0.07,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,7,2,1,7,7,3,135.12,67.5768
Ibutilide,4.6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,20,1,1,5,5,2,78.02,111.4195
